,SCH_ID,SCH_NAME,PSGC_PROV,PSGC_MUNI,PSGC_BRGY,LAT,LONG,address_type,geometry,SCH_CAT_CES,SCH_CAT_ES,SCH_CAT_JHS,SCH_CAT_MD,SCH_CAT_PES,SCH_CAT_PJHS,SCH_CAT_PS,SCH_CAT_PSHS,SCH_CAT_SHS,SCH_CAT_SUC,CES_SCH_PROV,ES_SCH_PROV,JHS_SCH_PROV,MD_SCH_PROV,PES_SCH_PROV,PJHS_SCH_PROV,PS_SCH_PROV,PSHS_SCH_PROV,SHS_SCH_PROV,SUC_SCH_PROV,CES_SCH_MUNI,ES_SCH_MUNI,JHS_SCH_MUNI,MD_SCH_MUNI,PES_SCH_MUNI,PJHS_SCH_MUNI,PS_SCH_MUNI,PSHS_SCH_MUNI,SHS_SCH_MUNI,SUC_SCH_MUNI,CES_SCH_BRGY,ES_SCH_BRGY,JHS_SCH_BRGY,MD_SCH_BRGY,PES_SCH_BRGY,PJHS_SCH_BRGY,PS_SCH_BRGY,PSHS_SCH_BRGY,SHS_SCH_BRGY,SUC_SCH_BRGY,BRGY_SCHOOLS,brgy_area,schools_over_brgy_area,MUNI_SCHOOLS,muni_area,schools_over_muni_area,PROV_SCHOOLS,prov_area,schools_over_prov_area,Pop2010,Pop2015,HH_pop,num_hh0,num_hh0_mal,num_hh0_fem,Total_Pop,Male_Pop,Female_Pop,Total_under10,Total_10to20,Total_21to30,Total_31to60,Total_over60,Female_under10,Female_10to20,Female_21to30,Female_31to60,Female_over60,Male_under10,Male_10to20,Male_21to30,Male_31to60,Male_over60
0,133049,Abong-Abong ES,PH150700000,PH150704000,PH150704001,6.507703,121.910937,given,POINT (121.910937 6.507703),0,1,0,0,0,0,0,0,0,0,16.0,171.0,16.0,1.0,6.0,0.0,14.0,6.0,10.0,1.0,2.0,16.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,4.5906908681440015,0.43566427307892164,20,88.73274970471692,0.22539592277434883,241,1156.417926455983,0.20840216541659884,846.0,965.0,965.0,176.0,155.0,21.0,965.0,473.0,492.0,297.0,245.0,152.0,222.0,49.0,144.0,134.0,85.0,104.0,25.0,153.0,111.0,67.0,118.0,24.0
1,215015,Akbar ES,PH150700000,PH150708000,PH150708008,6.664125,122.195725,given,POINT (122.195725 6.664125),0,1,0,0,0,0,0,0,0,0,16.0,171.0,16.0,1.0,6.0,0.0,14.0,6.0,10.0,1.0,0.0,5.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,1.7972433191707144,1.1128153760075412,7,31.433728903603413,0.22269072884946697,241,1156.417926455983,0.20840216541659884,642.0,1093.0,1093.0,175.0,135.0,40.0,1093.0,520.0,573.0,300.0,303.0,134.0,308.0,48.0,134.0,153.0,72.0,185.0,29.0,166.0,150.0,62.0,123.0,19.0
2,133154,Amaloy ES,PH150700000,PH150711000,PH150711001,6.443614,122.126717,given,POINT (122.126717 6.443614),0,1,0,0,0,0,0,0,0,0,16.0,171.0,16.0,1.0,6.0,0.0,14.0,6.0,10.0,1.0,0.0,13.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,3.478142027069106,0.2875098234107078,13,71.24712648803931,0.18246349910241488,241,1156.417926455983,0.20840216541659884,980.0,1129.0,1129.0,191.0,187.0,4.0,1129.0,586.0,543.0,329.0,284.0,154.0,318.0,44.0,136.0,143.0,91.0,153.0,20.0,193.0,141.0,63.0,165.0,24.0
3,133023,Atong-Atong ES,PH150700000,PH150703000,PH150703001,6.66,121.899633,given,POINT (121.899633 6.66),0,1,0,0,0,0,0,0,0,0,16.0,171.0,16.0,1.0,6.0,0.0,14.0,6.0,10.0,1.0,1.0,18.0,2.0,0.0,0.0,0.0,2.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,5.649322743138628,0.3540247372889247,24,152.6814218489073,0.15719004780915827,241,1156.417926455983,0.20840216541659884,1155.0,2368.0,2368.0,419.0,367.0,52.0,2368.0,1173.0,1195.0,594.0,621.0,377.0,661.0,115.0,297.0,295.0,196.0,342.0,65.0,297.0,326.0,181.0,319.0,50.0
4,133081,Babag ES,PH150700000,PH150713000,PH150713001,6.342007,121.954045,given,POINT (121.954045 6.342007),0,1,0,0,0,0,0,0,0,0,16.0,171.0,16.0,1.0,6.0,0.0,14.0,6.0,10.0,1.0,1.0,11.0,2.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,2.570478950149096,0.38903255750917426,16,28.02313137479729,0.5709568922190352,241,1156.417926455983,0.20840216541659884,1799.0,2179.0,2179.0,313.0,301.0,12.0,2179.0,1083.0,1096.0,569.0,768.0,320.0,469.0,53.0,280.0,392.0,155.0,239.0,30.0,289.0,376.0,165.0,230.0,23.0
5,133096,Babagbato ES,PH150700000,PH150705000,PH150705047,6.412633,122.025145,given,POINT (122.025145 6.412633),0,1,0,0,0,0,0,0,0,0,16.0,171.0,16.0,1.0,6.0,0.0,14.0,6.0,10.0,1.0,2.0,28.0,3.0,0.0,0.0,0.0,2.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,2.7263671660224134,0.36678845478429556,37,270.3164774877265,0.13687659865899204,241,1156.417926455983,0.20840216541659884,1208.0,1630.0,1630.0,314.0,277.0,37.0,1630.0,801.0,829.0,447.0,500.0,196.0,440.0,47.0,242.0,247.0,120.0,200.0,20.0,205.0,253.0,76.0,240.0,27.0
6,133097,Bacung ES,PH150700000,PH150705000,PH150705001,6.434427,122.02299,given,POINT (122.02299 6.434427),0,1,0,0,0,0,0,0,0,0,16.0,171.0,16.0,1.0,6.0,0.0,14.0,6.0,10.0,1.0,2.0,28.0,3.0,0.0,0.0,0.0,2.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,2,12.41974451150517,0.16103390839862103,37,270.3164774877265,0.13687659865899204,241,1156.417926455983,0.20840216541659884,2028.0,1900.0,1900.0,299.0,252.0,47.0,1900.0,938.0,962.0,603.0,555.0,273.0,396.0,73.0,291.0,279.0,144.0,203.0,45.0,312.0,276.0,129.0,193.0,28.0
7,133134,Badja CES,PH150700000,PH150706000,PH150706002,6.556411,122.152536,given,POINT (122.152536 6.556411),1,0,0,0,0,0,0,0,0,0,16.0,171.0,16.0,1.0,6.0,0.0,14.0,6.0,10.0,1.0,2.0,11.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,4.295607103269635,0.46559192959656026,15,45.76990505401582,0.3277262642843064,241,1156.417926455983,0.20840216541659884,2156.0,3072.0,3004.0,533.0,480.0,53.0,3072.0,1388.0,1684.0,819.0,873.0,438.0,829.0,113.0,439.0,526.0,230.0,433.0,56.0,380.0,347.0,208.0,396.0,57.0
8,133024,Bagbagon ES,PH150700000,PH150703000,PH150703018,6.651958,121.82635,given,POINT (121.82635 6.651958),0,1,0,0,0,0,0,0,0,0,16.0,171.0,16.0,1.0,6.0,0.0,14.0,6.0,10.0,1.0,1.0,18.0,2.0,0.0,0.0,0.0,2.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,5.350562014529584,0.18689625450269995,24,152.6814218489073,0.15719004780915827,241,1156.417926455983,0.20840216541659884,793.0,829.0,829.0,166.0,142.0,24.0,829.0,407.0,422.0,215.0,206.0,161.0,221.0,26.0,101.0,106.0,83.0,120.0,12.0,114.0,100.0,78.0,101.0,14.0
9,133155,Baguindan ES,PH150700000,PH150706000,PH150706017,6.471819,122.132844,given,POINT (122.132844 6.471819),0,1,0,0,0,0,0,0,0,0,16.0,171.0,16.0,1.0,6.0,0.0,14.0,6.0,10.0,1.0,2.0,11.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,3.845711196379037,0.26002992656899426,15,45.76990505401582,0.3277262642843064,241,1156.417926455983,0.20840216541659884,1937.0,1989.0,1989.0,328.0,253.0,75.0,1989.0,813.0,1176.0,733.0,598.0,237.0,371.0,50.0,444.0,366.0,130.0,207.0,29.0,289.0,232.0,107.0,164.0,21.0
10,133083,Balanting ES,PH150700000,PH150713000,PH150713002,6.327535,122.021957,given,POINT (122.021957 6.327535),0,1,0,0,0,0,0,0,0,0,16.0,171.0,16.0,1.0,6.0,0.0,14.0,6.0,10.0,1.0,1.0,11.0,2.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1.4893288619556364,0.6714433766407379,16,28.02313137479729,0.5709568922190352,241,1156.417926455983,0.20840216541659884,937.0,1411.0,1411.0,201.0,182.0,19.0,1411.0,781.0,630.0,347.0,481.0,227.0,329.0,27.0,153.0,193.0,116.0,157.0,11.0,194.0,288.0,111.0,172.0,16.0
11,133069,Baluk-Baluk ES,PH150700000,PH150712000,PH150712001,6.684628,121.708236,given,POINT (121.708236 6.684628),0,1,0,0,0,0,0,0,0,0,16.0,171.0,16.0,1.0,6.0,0.0,14.0,6.0,10.0,1.0,1.0,9.0,1.0,0.0,0.0,0.0,3.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,7.1524425230398805,0.13981237832792637,15,54.66782500502162,0.2743844299388561,241,1156.417926455983,0.20840216541659884,1063.0,1585.0,1585.0,236.0,227.0,9.0,1585.0,841.0,744.0,414.0,382.0,393.0,343.0,53.0,195.0,173.0,183.0,166.0,27.0,219.0,209.0,210.0,177.0,26.0
12,133135,Banah ES,PH150700000,PH150706000,PH150706018,6.534611,122.200353,given,POINT (122.200353 6.534611),0,1,0,0,0,0,0,0,0,0,16.0,171.0,16.0,1.0,6.0,0.0,14.0,6.0,10.0,1.0,2.0,11.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,4.2615319197931525,0.23465739992592577,15,45.76990505401582,0.3277262642843064,241,1156.417926455983,0.20840216541659884,1868.0,1900.0,1900.0,273.0,242.0,31.0,1900.0,938.0,962.0,588.0,584.0,333.0,352.0,43.0,314.0,299.0,159.0,165.0,25.0,274.0,285.0,174.0,187.0,18.0
13,133136,Bangcuang ES,PH150700000,PH150706000,PH150706038,6.537769,122.169883,given,POINT (122.169883 6.537769),0,1,0,0,0,0,0,0,0,0,16.0,171.0,16.0,1.0,6.0,0.0,14.0,6.0,10.0,1.0,2.0,11.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,4.053289243250078,0.24671320993568244,15,45.76990505401582,0.3277262642843064,241,1156.417926455983,0.20840216541659884,839.0,891.0,891.0,146.0,123.0,23.0,891.0,425.0,466.0,252.0,224.0,157.0,228.0,30.0,121.0,116.0,87.0,128.0,14.0,131.0,108.0,70.0,100.0,16.0
14,133098,Basak ES,PH150700000,PH150705000,PH150705028,6.419129,122.035302,given,POINT (122.035302 6.419129),0,1,0,0,0,0,0,0,0,0,16.0,171.0,16.0,1.0,6.0,0.0,14.0,6.0,10.0,1.0,2.0,28.0,3.0,0.0,0.0,0.0,2.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,6.704088184024529,0.2983254314532868,37,270.3164774877265,0.13687659865899204,241,1156.417926455983,0.20840216541659884,1107.0,1237.0,1237.0,201.0,163.0,38.0,1237.0,593.0,644.0,388.0,308.0,189.0,279.0,73.0,198.0,154.0,100.0,145.0,47.0,190.0,154.0,89.0,134.0,26.0
15,133180,Basakan ES,PH150700000,PH150710000,PH150710001,6.644283,122.299556,given,POINT (122.299556 6.644283),0,1,0,0,0,0,0,0,0,0,16.0,171.0,16.0,1.0,6.0,0.0,14.0,6.0,10.0,1.0,1.0,9.0,2.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,6.021021934860139,0.1660847628224475,13,64.53763924365934,0.20143284062373287,241,1156.417926455983,0.20840216541659884,1035.0,1037.0,1037.0,163.0,153.0,10.0,1037.0,547.0,490.0,338.0,276.0,161.0,237.0,25.0,144.0,137.0,80.0,119.0,10.0,194.0,139.0,81.0,118.0,15.0
16,133137,Bato-Bato ES,PH150700000,PH150709000,PH150709002,6.501508,122.195781,given,POINT (122.195781 6.501508),0,1,0,0,0,0,0,0,0,0,16.0,171.0,16.0,1.0,6.0,0.0,14.0,6.0,10.0,1.0,0.0,9.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,2.082263756707876,0.4802465570360938,11,50.340988349092015,0.21850981398537447,241,1156.417926455983,0.20840216541659884,1065.0,1036.0,1036.0,170.0,151.0,19.0,1036.0,516.0,520.0,322.0,307.0,139.0,248.0,20.0,156.0,164.0,67.0,127.0,6.0,166.0,143.0,72.0,121.0,14.0
17,133181,Bato-Bato ES,PH150700000,PH150708000,PH150708003,6.664908,122.184769,given,POINT (122.184769 6.664908),0,1,0,0,0,0,0,0,0,0,16.0,171.0,16.0,1.0,6.0,0.0,14.0,6.0,10.0,1.0,0.0,5.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,3.179996407886134,0.3144657640241608,7,31.433728903603413,0.22269072884946697,241,1156.417926455983,0.20840216541659884,1885.0,1823.0,1823.0,264.0,253.0,11.0,1823.0,923.0,900.0,354.0,603.0,294.0,539.0,33.0,180.0,289.0,140.0,276.0,15.0,174.0,314.0,154.0,263.0,18.0
18,133050,Batungal ES,PH150700000,PH150704000,PH150704002,6.558881,121.891303,given,POINT (121.891303 6.558881),0,1,0,0,0,0,0,0,0,0,16.0,171.0,16.0,1.0,6.0,0.0,14.0,6.0,10.0,1.0,2.0,16.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,2.032210051979577,0.492075117444626,20,88.73274970471692,0.22539592277434883,241,1156.417926455983,0.20840216541659884,924.0,1207.0,1207.0,201.0,165.0,36.0,1207.0,575.0,632.0,288.0,349.0,220.0,305.0,45.0,142.0,189.0,125.0,161.0,15.0,146.0,160.0,95.0,144.0,30.0
19,133026,Baungis ES,PH150700000,PH150703000,PH150703003,6.622783,121.858,given,POINT (121.858 6.622783),0,1,0,0,0,0,0,0,0,0,16.0,171.0,16.0,1.0,6.0,0.0,14.0,6.0,10.0,1.0,1.0,18.0,2.0,0.0,0.0,0.0,2.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,10.155339179180412,0.09847036936492604,24,152.6814218489073,0.15719004780915827,241,1156.417926455983,0.20840216541659884,515.0,524.0,524.0,81.0,64.0,17.0,524.0,251.0,273.0,172.0,125.0,96.0,116.0,15.0,86.0,68.0,46.0,61.0,12.0,86.0,57.0,50.0,55.0,3.0
20,133157,Baunoh Peggesan ES,PH150700000,PH150706000,PH150709007,6.482858,122.164931,given,POINT (122.164931 6.482858),0,1,0,0,0,0,0,0,0,0,16.0,171.0,16.0,1.0,6.0,0.0,14.0,6.0,10.0,1.0,2.0,11.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,4.646010209250934,0.21523844222486713,15,45.76990505401582,0.3277262642843064,241,1156.417926455983,0.20840216541659884,,,,,,,,,,,,,,,,,,,,,,,,
21,133138,Bohebaca ES,PH150700000,PH150706000,PH150706003,6.542794,122.180047,given,POINT (122.180047 6.542794),0,1,0,0,0,0,0,0,0,0,16.0,171.0,16.0,1.0,6.0,0.0,14.0,6.0,10.0,1.0,2.0,11.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,3.9447849169201383,0.25349924547489466,15,45.76990505401582,0.3277262642843064,241,1156.417926455983,0.20840216541659884,1280.0,1288.0,1288.0,201.0,171.0,30.0,1288.0,594.0,694.0,371.0,372.0,200.0,296.0,49.0,185.0,216.0,115.0,157.0,21.0,186.0,156.0,85.0,139.0,28.0
22,133140,Bohebitih ES,PH150700000,PH150706000,PH150706002,6.546242,122.161933,given,POINT (122.161933 6.546242),0,1,0,0,0,0,0,0,0,0,16.0,171.0,16.0,1.0,6.0,0.0,14.0,6.0,10.0,1.0,2.0,11.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,4.295607103269635,0.46559192959656026,15,45.76990505401582,0.3277262642843064,241,1156.417926455983,0.20840216541659884,2156.0,3072.0,3004.0,533.0,480.0,53.0,3072.0,1388.0,1684.0,819.0,873.0,438.0,829.0,113.0,439.0,526.0,230.0,433.0,56.0,380.0,347.0,208.0,396.0,57.0
23,133141,Bohelebbung ES,PH150700000,PH150706000,PH150706004,6.522992,122.189925,given,POINT (122.189925 6.522992),0,1,0,0,0,0,0,0,0,0,16.0,171.0,16.0,1.0,6.0,0.0,14.0,6.0,10.0,1.0,2.0,11.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,2.8158773191137074,0.7102582155921113,15,45.76990505401582,0.3277262642843064,241,1156.417926455983,0.20840216541659884,2270.0,2305.0,2305.0,425.0,397.0,28.0,2305.0,1199.0,1106.0,684.0,575.0,371.0,594.0,81.0,317.0,283.0,180.0,293.0,33.0,367.0,292.0,191.0,301.0,48.0
24,133158,Bohepahuh ES,PH150700000,PH150711000,PH150711002,6.518186,122.087111,given,POINT (122.087111 6.518186),0,1,0,0,0,0,0,0,0,0,16.0,171.0,16.0,1.0,6.0,0.0,14.0,6.0,10.0,1.0,0.0,13.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,9.068808928321904,0.22053612726959074,13,71.24712648803931,0.18246349910241488,241,1156.417926455983,0.20840216541659884,1499.0,1437.0,1437.0,248.0,226.0,22.0,1437.0,723.0,714.0,499.0,326.0,256.0,318.0,38.0,217.0,168.0,145.0,166.0,18.0,282.0,158.0,111.0,152.0,20.0
25,133183,Bohepereng ES,PH150700000,PH150710000,PH150710002,6.643649,122.257319,given,POINT (122.257319 6.643649),0,1,0,0,0,0,0,0,0,0,16.0,171.0,16.0,1.0,6.0,0.0,14.0,6.0,10.0,1.0,1.0,9.0,2.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,12.742838879617173,0.1569508975899478,13,64.53763924365934,0.20143284062373287,241,1156.417926455983,0.20840216541659884,2460.0,2927.0,2927.0,416.0,353.0,63.0,2927.0,1491.0,1436.0,803.0,798.0,487.0,736.0,103.0,365.0,375.0,243.0,399.0,54.0,438.0,423.0,244.0,337.0,49.0
26,133159,Bohepiang ES,PH150700000,PH150709000,PH150709003,6.473483,122.151053,given,POINT (122.151053 6.473483),0,1,0,0,0,0,0,0,0,0,16.0,171.0,16.0,1.0,6.0,0.0,14.0,6.0,10.0,1.0,0.0,9.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,4.8493350426205,0.20621383987929542,11,50.340988349092015,0.21850981398537447,241,1156.417926455983,0.20840216541659884,1116.0,1115.0,1115.0,209.0,165.0,44.0,1115.0,572.0,543.0,304.0,344.0,187.0,237.0,43.0,145.0,141.0,97.0,135.0,25.0,159.0,203.0,90.0,102.0,18.0
27,133160,Bohesuyak ES,PH150700000,PH150711000,PH150711003,6.4434,122.122472,given,POINT (122.122472 6.4434),0,1,0,0,0,0,0,0,0,0,16.0,171.0,16.0,1.0,6.0,0.0,14.0,6.0,10.0,1.0,0.0,13.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,5.312415404485665,0.18823829159813557,13,71.24712648803931,0.18246349910241488,241,1156.417926455983,0.20840216541659884,2128.0,2804.0,2804.0,451.0,409.0,42.0,2804.0,1345.0,1459.0,928.0,802.0,312.0,701.0,61.0,536.0,389.0,144.0,358.0,32.0,392.0,413.0,168.0,343.0,29.0
28,133142,Bohetambak ES,PH150700000,PH150706000,PH150706019,6.561507,122.171974,given,POINT (122.171974 6.561507),0,1,0,0,0,0,0,0,0,0,16.0,171.0,16.0,1.0,6.0,0.0,14.0,6.0,10.0,1.0,2.0,11.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,2.8692137843587724,0.34852753233356065,15,45.76990505401582,0.3277262642843064,241,1156.417926455983,0.20840216541659884,560.0,958.0,958.0,148.0,127.0,21.0,958.0,464.0,494.0,308.0,213.0,202.0,213.0,22.0,153.0,105.0,97.0,123.0,16.0,155.0,108.0,105.0,90.0,6.0
29,133184,Bohetambis ES,PH150700000,PH150707000,PH150707016,6.598385,122.200974,given,POINT (122.200974 6.598385),0,1,0,0,0,0,0,0,0,0,16.0,171.0,16.0,1.0,6.0,0.0,14.0,6.0,10.0,1.0,0.0,7.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,7.582416874500655,0.1318840702841013,9,45.01807322197406,0.19991970681692683,241,1156.417926455983,0.20840216541659884,1108.0,1290.0,1290.0,217.0,201.0,16.0,1290.0,599.0,691.0,456.0,335.0,204.0,251.0,44.0,244.0,177.0,119.0,131.0,20.0,212.0,158.0,85.0,120.0,24.0
30,133084,Bubuan ES,PH150700000,PH150713000,PH150713003,6.357228,121.963436,given,POINT (121.963436 6.357228),0,1,0,0,0,0,0,0,0,0,16.0,171.0,16.0,1.0,6.0,0.0,14.0,6.0,10.0,1.0,1.0,11.0,2.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,3.6312224642352375,0.5507787032324429,16,28.02313137479729,0.5709568922190352,241,1156.417926455983,0.20840216541659884,814.0,1261.0,1261.0,185.0,164.0,21.0,1261.0,656.0,605.0,289.0,311.0,268.0,346.0,47.0,139.0,155.0,119.0,163.0,29.0,150.0,156.0,149.0,183.0,18.0
31,133143,Bucalao PS,PH150700000,PH150709000,PH150709004,6.495036,122.196453,given,POINT (122.196453 6.495036),0,0,0,0,0,0,1,0,0,0,16.0,171.0,16.0,1.0,6.0,0.0,14.0,6.0,10.0,1.0,0.0,9.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1,1.4912003379952128,0.6706007063708233,11,50.340988349092015,0.21850981398537447,241,1156.417926455983,0.20840216541659884,1717.0,1923.0,1923.0,366.0,348.0,18.0,1923.0,905.0,1018.0,687.0,392.0,230.0,565.0,49.0,365.0,211.0,130.0,293.0,19.0,322.0,181.0,100.0,272.0,30.0
32,133085,Bukutumus ES,PH150700000,PH150713000,PH150713004,6.331401,122.017639,given,POINT (122.017639 6.331401),0,1,0,0,0,0,0,0,0,0,16.0,171.0,16.0,1.0,6.0,0.0,14.0,6.0,10.0,1.0,1.0,11.0,2.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,2,1.3649648548013127,1.4652391912985367,16,28.02313137479729,0.5709568922190352,241,1156.417926455983,0.20840216541659884,2061.0,2984.0,2984.0,408.0,394.0,14.0,2984.0,1508.0,1476.0,1099.0,871.0,401.0,576.0,37.0,535.0,439.0,212.0,278.0,12.0,564.0,432.0,189.0,298.0,25.0
33,133027,Bulan-Bulan ES,PH150700000,PH150703000,PH150703019,6.661425,121.858767,given,POINT (121.858767 6.661425),0,1,0,0,0,0,0,0,0,0,16.0,171.0,16.0,1.0,6.0,0.0,14.0,6.0,10.0,1.0,1.0,18.0,2.0,0.0,0.0,0.0,2.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,6.408786982798626,0.15603576818577833,24,152.6814218489073,0.15719004780915827,241,1156.417926455983,0.20840216541659884,1333.0,1463.0,1462.0,276.0,225.0,51.0,1463.0,769.0,694.0,415.0,405.0,231.0,380.0,32.0,191.0,177.0,111.0,194.0,21.0,224.0,228.0,120.0,186.0,11.0
34,133028,Bulanza ES,PH150700000,PH150703000,PH150703004,6.649533,121.87,given,POINT (121.87 6.649533),0,1,0,0,0,0,0,0,0,0,16.0,171.0,16.0,1.0,6.0,0.0,14.0,6.0,10.0,1.0,1.0,18.0,2.0,0.0,0.0,0.0,2.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,4.098374967443746,0.24399914794124455,24,152.6814218489073,0.15719004780915827,241,1156.417926455983,0.20840216541659884,605.0,771.0,771.0,123.0,102.0,21.0,771.0,401.0,370.0,168.0,202.0,172.0,199.0,30.0,74.0,92.0,89.0,102.0,13.0,94.0,110.0,83.0,97.0,17.0
35,133116,Buli-Buli ES,PH150700000,PH150705000,PH150705006,6.436673,122.05496,given,POINT (122.05496 6.436673),0,1,0,0,0,0,0,0,0,0,16.0,171.0,16.0,1.0,6.0,0.0,14.0,6.0,10.0,1.0,2.0,28.0,3.0,0.0,0.0,0.0,2.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,2.6675909996330724,0.37487006071678536,37,270.3164774877265,0.13687659865899204,241,1156.417926455983,0.20840216541659884,1021.0,1271.0,1271.0,234.0,200.0,34.0,1271.0,603.0,668.0,373.0,349.0,198.0,317.0,34.0,203.0,175.0,111.0,160.0,19.0,170.0,174.0,87.0,157.0,15.0
36,133161,Cabangalan ES,PH150700000,PH150711000,PH150711004,6.521575,122.126428,given,POINT (122.126428 6.521575),0,1,0,0,0,0,0,0,0,0,16.0,171.0,16.0,1.0,6.0,0.0,14.0,6.0,10.0,1.0,0.0,13.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,2.134022798462023,0.46859855514228516,13,71.24712648803931,0.18246349910241488,241,1156.417926455983,0.20840216541659884,1136.0,1010.0,1010.0,165.0,145.0,20.0,1010.0,504.0,506.0,387.0,239.0,162.0,191.0,31.0,191.0,106.0,92.0,104.0,13.0,196.0,133.0,70.0,87.0,18.0
