,place_id,Name,PSGC_PROV,PSGC_MUNI,PSGC_BRGY,LAT,LONG,geometry,brgy_area,muni_area,prov_area,BankType_ATM,BankType_BANK,BankType_COOPERATIVE,BankType_FINANCIAL_SERVICES,BankType_FOUNDATION,BankType_OTHERS,BankType_PAWNSHOP,On_site_over_muni_area,On_site_over_prov_area,Off_site_over_muni_area,Off_site_over_prov_area,Total_Banks_over_muni_area,Total_Banks_over_prov_area,BRGY_tot_15_ovr_both_sexes,BRGY_man_15_ovr_both_sexes,BRGY_pro_15_ovr_both_sexes,BRGY_tec_15_ovr_both_sexes,BRGY_cle_15_ovr_both_sexes,BRGY_ser_15_ovr_both_sexes,BRGY_ski_15_ovr_both_sexes,BRGY_cra_15_ovr_both_sexes,BRGY_pla_15_ovr_both_sexes,BRGY_ele_15_ovr_both_sexes,BRGY_arm_15_ovr_both_sexes,BRGY_oth_15_ovr_both_sexes,BRGY_oth_15_ovr_both_sexes.1,BRGY_tot_15_ovr_mal,BRGY_man_15_ovr_mal,BRGY_pro_15_ovr_mal,BRGY_tec_15_ovr_mal,BRGY_cle_15_ovr_mal,BRGY_ser_15_ovr_mal,BRGY_ski_15_ovr_mal,BRGY_cra_15_ovr_mal,BRGY_pla_15_ovr_mal,BRGY_ele_15_ovr_mal,BRGY_arm_15_ovr_mal,BRGY_oth_15_ovr_mal,BRGY_oth_15_ovr_mal.1,BRGY_tot_15_ovr_fem,BRGY_man_15_ovr_fem,BRGY_pro_15_ovr_fem,BRGY_tec_15_ovr_fem,BRGY_cle_15_ovr_fem,BRGY_ser_15_ovr_fem,BRGY_ski_15_ovr_fem,BRGY_cra_15_ovr_fem,BRGY_pla_15_ovr_fem,BRGY_ele_15_ovr_fem,BRGY_arm_15_ovr_fem,BRGY_oth_15_ovr_fem,BRGY_oth_15_ovr_fem.1,MUNI_tot_15_ovr_both_sexes,MUNI_man_15_ovr_both_sexes,MUNI_pro_15_ovr_both_sexes,MUNI_tec_15_ovr_both_sexes,MUNI_cle_15_ovr_both_sexes,MUNI_ser_15_ovr_both_sexes,MUNI_ski_15_ovr_both_sexes,MUNI_cra_15_ovr_both_sexes,MUNI_pla_15_ovr_both_sexes,MUNI_ele_15_ovr_both_sexes,MUNI_arm_15_ovr_both_sexes,MUNI_oth_15_ovr_both_sexes,MUNI_oth_15_ovr_both_sexes.1,MUNI_tot_15_ovr_mal,MUNI_man_15_ovr_mal,MUNI_pro_15_ovr_mal,MUNI_tec_15_ovr_mal,MUNI_cle_15_ovr_mal,MUNI_ser_15_ovr_mal,MUNI_ski_15_ovr_mal,MUNI_cra_15_ovr_mal,MUNI_pla_15_ovr_mal,MUNI_ele_15_ovr_mal,MUNI_arm_15_ovr_mal,MUNI_oth_15_ovr_mal,MUNI_oth_15_ovr_mal.1,MUNI_tot_15_ovr_fem,MUNI_man_15_ovr_fem,MUNI_pro_15_ovr_fem,MUNI_tec_15_ovr_fem,MUNI_cle_15_ovr_fem,MUNI_ser_15_ovr_fem,MUNI_ski_15_ovr_fem,MUNI_cra_15_ovr_fem,MUNI_pla_15_ovr_fem,MUNI_ele_15_ovr_fem,MUNI_arm_15_ovr_fem,MUNI_oth_15_ovr_fem,MUNI_oth_15_ovr_fem.1,PROV_tot_15_ovr_both_sexes,PROV_man_15_ovr_both_sexes,PROV_pro_15_ovr_both_sexes,PROV_tec_15_ovr_both_sexes,PROV_cle_15_ovr_both_sexes,PROV_ser_15_ovr_both_sexes,PROV_ski_15_ovr_both_sexes,PROV_cra_15_ovr_both_sexes,PROV_pla_15_ovr_both_sexes,PROV_ele_15_ovr_both_sexes,PROV_arm_15_ovr_both_sexes,PROV_oth_15_ovr_both_sexes,PROV_oth_15_ovr_both_sexes.1,PROV_tot_15_ovr_mal,PROV_man_15_ovr_mal,PROV_pro_15_ovr_mal,PROV_tec_15_ovr_mal,PROV_cle_15_ovr_mal,PROV_ser_15_ovr_mal,PROV_ski_15_ovr_mal,PROV_cra_15_ovr_mal,PROV_pla_15_ovr_mal,PROV_ele_15_ovr_mal,PROV_arm_15_ovr_mal,PROV_oth_15_ovr_mal,PROV_oth_15_ovr_mal.1,PROV_tot_15_ovr_fem,PROV_man_15_ovr_fem,PROV_pro_15_ovr_fem,PROV_tec_15_ovr_fem,PROV_cle_15_ovr_fem,PROV_ser_15_ovr_fem,PROV_ski_15_ovr_fem,PROV_cra_15_ovr_fem,PROV_pla_15_ovr_fem,PROV_ele_15_ovr_fem,PROV_arm_15_ovr_fem,PROV_oth_15_ovr_fem,PROV_oth_15_ovr_fem.1,MUNI_Establishment_Count,MUNI_Firm_Count,PROV_Firm_Count,Dist_Closest_Firm,BRGY_Pop2010,BRGY_Pop2015,BRGY_HH_pop,BRGY_num_hh0,BRGY_num_hh0_mal,BRGY_num_hh0_fem,BRGY_Total_Pop,BRGY_Male_Pop,BRGY_Female_Pop,BRGY_Total_under10,BRGY_Total_10to20,BRGY_Total_21to30,BRGY_Total_31to60,BRGY_Total_over60,BRGY_Female_under10,BRGY_Female_10to20,BRGY_Female_21to30,BRGY_Female_31to60,BRGY_Female_over60,BRGY_Male_under10,BRGY_Male_10to20,BRGY_Male_21to30,BRGY_Male_31to60,BRGY_Male_over60,MUNI_Pop2010,MUNI_Pop2015,MUNI_HH_pop,MUNI_num_hh0,MUNI_num_hh0_mal,MUNI_num_hh0_fem,MUNI_Total_Pop,MUNI_Male_Pop,MUNI_Female_Pop,MUNI_Total_under10,MUNI_Total_10to20,MUNI_Total_21to30,MUNI_Total_31to60,MUNI_Total_over60,MUNI_Female_under10,MUNI_Female_10to20,MUNI_Female_21to30,MUNI_Female_31to60,MUNI_Female_over60,MUNI_Male_under10,MUNI_Male_10to20,MUNI_Male_21to30,MUNI_Male_31to60,MUNI_Male_over60,BRGY_ETHNICITY_Total,BRGY_ETHNICITY_Abelling/Abellen/Aberling/Aborlin,BRGY_ETHNICITY_Adasen,BRGY_ETHNICITY_Aeta/Ayta,BRGY_ETHNICITY_Agta,BRGY_ETHNICITY_Agta-Cimaron,BRGY_ETHNICITY_Agta-Agay,BRGY_ETHNICITY_Agta-Dumagat,BRGY_ETHNICITY_Agta-Tabangnon,BRGY_ETHNICITY_Agta-Taboy,BRGY_ETHNICITY_Agutaynen,BRGY_ETHNICITY_Akeanon,BRGY_ETHNICITY_Alangan,BRGY_ETHNICITY_Ambala,BRGY_ETHNICITY_Applai,BRGY_ETHNICITY_Aromanen-Manobo,BRGY_ETHNICITY_Ata,BRGY_ETHNICITY_Ata/ Negrito,BRGY_ETHNICITY_Ata-Manobo,BRGY_ETHNICITY_Ati,BRGY_ETHNICITY_Ayangan,BRGY_ETHNICITY_B'laan/ Blaan,BRGY_ETHNICITY_Badjao,BRGY_ETHNICITY_Bago,BRGY_ETHNICITY_Bagobo,BRGY_ETHNICITY_Bagobo-Tagabawa,BRGY_ETHNICITY_Bajao/ Bajau,BRGY_ETHNICITY_Balangao,BRGY_ETHNICITY_Balatok,BRGY_ETHNICITY_Baliwon/ Gaddang,BRGY_ETHNICITY_Banao,BRGY_ETHNICITY_Bangon,BRGY_ETHNICITY_Bantoanon,BRGY_ETHNICITY_Banwaon,BRGY_ETHNICITY_Batak,BRGY_ETHNICITY_Batangan,BRGY_ETHNICITY_Belwang,BRGY_ETHNICITY_Bikol/Bicol,BRGY_ETHNICITY_Binongan,BRGY_ETHNICITY_Bisaya/ Binisaya,BRGY_ETHNICITY_Boholano,BRGY_ETHNICITY_Bontok,BRGY_ETHNICITY_Bugkalot/ Ilongot,BRGY_ETHNICITY_Buhid,BRGY_ETHNICITY_Buhid (Bangon),BRGY_ETHNICITY_Bukidnon,BRGY_ETHNICITY_Cagayanen,BRGY_ETHNICITY_Calinga,BRGY_ETHNICITY_Capizeño,BRGY_ETHNICITY_Caviteño,BRGY_ETHNICITY_Caviteño-Chavacano,BRGY_ETHNICITY_Cebuano,BRGY_ETHNICITY_Chinese,BRGY_ETHNICITY_Clata/Klata,BRGY_ETHNICITY_Cotabateño,BRGY_ETHNICITY_Cotabateño-Chavacano,BRGY_ETHNICITY_Cuyonon/ Cuyonen,BRGY_ETHNICITY_Davao-Chavacano,BRGY_ETHNICITY_Davaweño,BRGY_ETHNICITY_Diangan,BRGY_ETHNICITY_Dibabawon,BRGY_ETHNICITY_Dibabeen Mulitaan,BRGY_ETHNICITY_Dibaben,BRGY_ETHNICITY_Direrayaan,BRGY_ETHNICITY_Dumagat,BRGY_ETHNICITY_Eskaya,BRGY_ETHNICITY_Gubatnon,BRGY_ETHNICITY_Guiangan,BRGY_ETHNICITY_Halawodnon,BRGY_ETHNICITY_Hanunuo,BRGY_ETHNICITY_Henanga,BRGY_ETHNICITY_Higaonon,BRGY_ETHNICITY_Hiligaynon Ilonggo,BRGY_ETHNICITY_Ibaloi/ Ibaloy,BRGY_ETHNICITY_Ibanag,BRGY_ETHNICITY_Ibatan,BRGY_ETHNICITY_Ifugao,BRGY_ETHNICITY_Ilianen,BRGY_ETHNICITY_Illaud,BRGY_ETHNICITY_Ilocano,BRGY_ETHNICITY_Iranon/ Iranun/ Iraynon,BRGY_ETHNICITY_Iraya,BRGY_ETHNICITY_Isinai,BRGY_ETHNICITY_Isneg/ Isnag/ Apayao,BRGY_ETHNICITY_Isoroken,BRGY_ETHNICITY_Itawis,BRGY_ETHNICITY_Itneg/ Tingguian,BRGY_ETHNICITY_Ivatan,BRGY_ETHNICITY_Iwak/ Iowak/ Owak/ I-wak,BRGY_ETHNICITY_Jama Mapun,BRGY_ETHNICITY_Kabayukan,BRGY_ETHNICITY_Kabihug,BRGY_ETHNICITY_Kadaklan/ Kachakran,BRGY_ETHNICITY_Kailawan/ Kaylawan,BRGY_ETHNICITY_Kalagan,BRGY_ETHNICITY_Kalanguya,BRGY_ETHNICITY_Kalanguya-Ikalahan,BRGY_ETHNICITY_Kalibugan/ Kolibugan,BRGY_ETHNICITY_Kalinga,BRGY_ETHNICITY_Kamiguin,BRGY_ETHNICITY_Kankanaey,BRGY_ETHNICITY_Kapampangan,BRGY_ETHNICITY_Karay-a,BRGY_ETHNICITY_Karulano,BRGY_ETHNICITY_Ke'ney or Ken-ey/Tau't-Bato,BRGY_ETHNICITY_Kirenteken,BRGY_ETHNICITY_Lahitanen,BRGY_ETHNICITY_Lambangian,BRGY_ETHNICITY_Langilan,BRGY_ETHNICITY_Livunganen,BRGY_ETHNICITY_Mabaka,BRGY_ETHNICITY_Maeng,BRGY_ETHNICITY_Magahats,BRGY_ETHNICITY_Magbekin/ Magbukon/ Magbukun,BRGY_ETHNICITY_Mag-indi,BRGY_ETHNICITY_Magkunana,BRGY_ETHNICITY_Maguindanao,BRGY_ETHNICITY_Majokayong,BRGY_ETHNICITY_Malaueg,BRGY_ETHNICITY_Mamanwa,BRGY_ETHNICITY_Mandaya,BRGY_ETHNICITY_Mangguangan,BRGY_ETHNICITY_Manobo,BRGY_ETHNICITY_Manobo-Blit,BRGY_ETHNICITY_Manobo-Dulangan,BRGY_ETHNICITY_Mansaka,BRGY_ETHNICITY_Manubo-Ubo/ Manobo-Ubo,BRGY_ETHNICITY_Maranao,BRGY_ETHNICITY_Masadiit,BRGY_ETHNICITY_Masbateño/Masbatenon,BRGY_ETHNICITY_Matigsalog/ Matigsalug,BRGY_ETHNICITY_Molbog,BRGY_ETHNICITY_Muyadan,BRGY_ETHNICITY_Obu-Manuvu/ Ubo-Manobo,BRGY_ETHNICITY_Pala'wan/ Palawan-o,BRGY_ETHNICITY_Palawani,BRGY_ETHNICITY_Pan-ayanon,BRGY_ETHNICITY_Panay-Bukidnon,BRGY_ETHNICITY_Pangasinan/ Panggalato,BRGY_ETHNICITY_Parananum,BRGY_ETHNICITY_Pulangien/ Pulangiyen,BRGY_ETHNICITY_Ratagnon,BRGY_ETHNICITY_Remontado,BRGY_ETHNICITY_Romblomanon,BRGY_ETHNICITY_Sama Badajo,BRGY_ETHNICITY_Sama Bangingi,BRGY_ETHNICITY_Sama Laut,BRGY_ETHNICITY_Sama/Samal,BRGY_ETHNICITY_Sangil,BRGY_ETHNICITY_Sibuyan Mangyan-Tagabukid,BRGY_ETHNICITY_Subanen/ Subanon/ Subanun,BRGY_ETHNICITY_Surigaonon,BRGY_ETHNICITY_T'boli/Tboli,BRGY_ETHNICITY_Tadyawan,BRGY_ETHNICITY_Tagabawa,BRGY_ETHNICITY_Tagakaulo,BRGY_ETHNICITY_Tagalog,BRGY_ETHNICITY_Tagbanua,BRGY_ETHNICITY_Tagbanua (Kalamianen),BRGY_ETHNICITY_Tagbanua/ Calamian,BRGY_ETHNICITY_Talaandig,BRGY_ETHNICITY_Talaingod,BRGY_ETHNICITY_Tau-buid,BRGY_ETHNICITY_Tausug,BRGY_ETHNICITY_Teduray,BRGY_ETHNICITY_Tigwahanon,BRGY_ETHNICITY_Tinananen,BRGY_ETHNICITY_Tuwali,BRGY_ETHNICITY_Waray,BRGY_ETHNICITY_Yakan,BRGY_ETHNICITY_Yapayao,BRGY_ETHNICITY_Yogad,BRGY_ETHNICITY_Zambageño-Chavacano,BRGY_ETHNICITY_Zambal,BRGY_ETHNICITY_Other Local Ethnicity,BRGY_ETHNICITY_American/ English,BRGY_ETHNICITY_Other Foreign Ethnicity,BRGY_ETHNICITY_Not Stated,MUNI_ETHNICITY_Total,MUNI_ETHNICITY_Abelling/Abellen/Aberling/Aborlin,MUNI_ETHNICITY_Adasen,MUNI_ETHNICITY_Aeta/Ayta,MUNI_ETHNICITY_Agta,MUNI_ETHNICITY_Agta-Cimaron,MUNI_ETHNICITY_Agta-Agay,MUNI_ETHNICITY_Agta-Dumagat,MUNI_ETHNICITY_Agta-Tabangnon,MUNI_ETHNICITY_Agta-Taboy,MUNI_ETHNICITY_Agutaynen,MUNI_ETHNICITY_Akeanon,MUNI_ETHNICITY_Alangan,MUNI_ETHNICITY_Ambala,MUNI_ETHNICITY_Applai,MUNI_ETHNICITY_Aromanen-Manobo,MUNI_ETHNICITY_Ata,MUNI_ETHNICITY_Ata/ Negrito,MUNI_ETHNICITY_Ata-Manobo,MUNI_ETHNICITY_Ati,MUNI_ETHNICITY_Ayangan,MUNI_ETHNICITY_B'laan/ Blaan,MUNI_ETHNICITY_Badjao,MUNI_ETHNICITY_Bago,MUNI_ETHNICITY_Bagobo,MUNI_ETHNICITY_Bagobo-Tagabawa,MUNI_ETHNICITY_Bajao/ Bajau,MUNI_ETHNICITY_Balangao,MUNI_ETHNICITY_Balatok,MUNI_ETHNICITY_Baliwon/ Gaddang,MUNI_ETHNICITY_Banao,MUNI_ETHNICITY_Bangon,MUNI_ETHNICITY_Bantoanon,MUNI_ETHNICITY_Banwaon,MUNI_ETHNICITY_Batak,MUNI_ETHNICITY_Batangan,MUNI_ETHNICITY_Belwang,MUNI_ETHNICITY_Bikol/Bicol,MUNI_ETHNICITY_Binongan,MUNI_ETHNICITY_Bisaya/ Binisaya,MUNI_ETHNICITY_Boholano,MUNI_ETHNICITY_Bontok,MUNI_ETHNICITY_Bugkalot/ Ilongot,MUNI_ETHNICITY_Buhid,MUNI_ETHNICITY_Buhid (Bangon),MUNI_ETHNICITY_Bukidnon,MUNI_ETHNICITY_Cagayanen,MUNI_ETHNICITY_Calinga,MUNI_ETHNICITY_Capizeño,MUNI_ETHNICITY_Caviteño,MUNI_ETHNICITY_Caviteño-Chavacano,MUNI_ETHNICITY_Cebuano,MUNI_ETHNICITY_Chinese,MUNI_ETHNICITY_Clata/Klata,MUNI_ETHNICITY_Cotabateño,MUNI_ETHNICITY_Cotabateño-Chavacano,MUNI_ETHNICITY_Cuyonon/ Cuyonen,MUNI_ETHNICITY_Davao-Chavacano,MUNI_ETHNICITY_Davaweño,MUNI_ETHNICITY_Diangan,MUNI_ETHNICITY_Dibabawon,MUNI_ETHNICITY_Dibabeen Mulitaan,MUNI_ETHNICITY_Dibaben,MUNI_ETHNICITY_Direrayaan,MUNI_ETHNICITY_Dumagat,MUNI_ETHNICITY_Eskaya,MUNI_ETHNICITY_Gubatnon,MUNI_ETHNICITY_Guiangan,MUNI_ETHNICITY_Halawodnon,MUNI_ETHNICITY_Hanunuo,MUNI_ETHNICITY_Henanga,MUNI_ETHNICITY_Higaonon,MUNI_ETHNICITY_Hiligaynon Ilonggo,MUNI_ETHNICITY_Ibaloi/ Ibaloy,MUNI_ETHNICITY_Ibanag,MUNI_ETHNICITY_Ibatan,MUNI_ETHNICITY_Ifugao,MUNI_ETHNICITY_Ilianen,MUNI_ETHNICITY_Illaud,MUNI_ETHNICITY_Ilocano,MUNI_ETHNICITY_Iranon/ Iranun/ Iraynon,MUNI_ETHNICITY_Iraya,MUNI_ETHNICITY_Isinai,MUNI_ETHNICITY_Isneg/ Isnag/ Apayao,MUNI_ETHNICITY_Isoroken,MUNI_ETHNICITY_Itawis,MUNI_ETHNICITY_Itneg/ Tingguian,MUNI_ETHNICITY_Ivatan,MUNI_ETHNICITY_Iwak/ Iowak/ Owak/ I-wak,MUNI_ETHNICITY_Jama Mapun,MUNI_ETHNICITY_Kabayukan,MUNI_ETHNICITY_Kabihug,MUNI_ETHNICITY_Kadaklan/ Kachakran,MUNI_ETHNICITY_Kailawan/ Kaylawan,MUNI_ETHNICITY_Kalagan,MUNI_ETHNICITY_Kalanguya,MUNI_ETHNICITY_Kalanguya-Ikalahan,MUNI_ETHNICITY_Kalibugan/ Kolibugan,MUNI_ETHNICITY_Kalinga,MUNI_ETHNICITY_Kamiguin,MUNI_ETHNICITY_Kankanaey,MUNI_ETHNICITY_Kapampangan,MUNI_ETHNICITY_Karay-a,MUNI_ETHNICITY_Karulano,MUNI_ETHNICITY_Ke'ney or Ken-ey/Tau't-Bato,MUNI_ETHNICITY_Kirenteken,MUNI_ETHNICITY_Lahitanen,MUNI_ETHNICITY_Lambangian,MUNI_ETHNICITY_Langilan,MUNI_ETHNICITY_Livunganen,MUNI_ETHNICITY_Mabaka,MUNI_ETHNICITY_Maeng,MUNI_ETHNICITY_Magahats,MUNI_ETHNICITY_Magbekin/ Magbukon/ Magbukun,MUNI_ETHNICITY_Mag-indi,MUNI_ETHNICITY_Magkunana,MUNI_ETHNICITY_Maguindanao,MUNI_ETHNICITY_Majokayong,MUNI_ETHNICITY_Malaueg,MUNI_ETHNICITY_Mamanwa,MUNI_ETHNICITY_Mandaya,MUNI_ETHNICITY_Mangguangan,MUNI_ETHNICITY_Manobo,MUNI_ETHNICITY_Manobo-Blit,MUNI_ETHNICITY_Manobo-Dulangan,MUNI_ETHNICITY_Mansaka,MUNI_ETHNICITY_Manubo-Ubo/ Manobo-Ubo,MUNI_ETHNICITY_Maranao,MUNI_ETHNICITY_Masadiit,MUNI_ETHNICITY_Masbateño/Masbatenon,MUNI_ETHNICITY_Matigsalog/ Matigsalug,MUNI_ETHNICITY_Molbog,MUNI_ETHNICITY_Muyadan,MUNI_ETHNICITY_Obu-Manuvu/ Ubo-Manobo,MUNI_ETHNICITY_Pala'wan/ Palawan-o,MUNI_ETHNICITY_Palawani,MUNI_ETHNICITY_Pan-ayanon,MUNI_ETHNICITY_Panay-Bukidnon,MUNI_ETHNICITY_Pangasinan/ Panggalato,MUNI_ETHNICITY_Parananum,MUNI_ETHNICITY_Pulangien/ Pulangiyen,MUNI_ETHNICITY_Ratagnon,MUNI_ETHNICITY_Remontado,MUNI_ETHNICITY_Romblomanon,MUNI_ETHNICITY_Sama Badajo,MUNI_ETHNICITY_Sama Bangingi,MUNI_ETHNICITY_Sama Laut,MUNI_ETHNICITY_Sama/Samal,MUNI_ETHNICITY_Sangil,MUNI_ETHNICITY_Sibuyan Mangyan-Tagabukid,MUNI_ETHNICITY_Subanen/ Subanon/ Subanun,MUNI_ETHNICITY_Surigaonon,MUNI_ETHNICITY_T'boli/Tboli,MUNI_ETHNICITY_Tadyawan,MUNI_ETHNICITY_Tagabawa,MUNI_ETHNICITY_Tagakaulo,MUNI_ETHNICITY_Tagalog,MUNI_ETHNICITY_Tagbanua,MUNI_ETHNICITY_Tagbanua (Kalamianen),MUNI_ETHNICITY_Tagbanua/ Calamian,MUNI_ETHNICITY_Talaandig,MUNI_ETHNICITY_Talaingod,MUNI_ETHNICITY_Tau-buid,MUNI_ETHNICITY_Tausug,MUNI_ETHNICITY_Teduray,MUNI_ETHNICITY_Tigwahanon,MUNI_ETHNICITY_Tinananen,MUNI_ETHNICITY_Tuwali,MUNI_ETHNICITY_Waray,MUNI_ETHNICITY_Yakan,MUNI_ETHNICITY_Yapayao,MUNI_ETHNICITY_Yogad,MUNI_ETHNICITY_Zambageño-Chavacano,MUNI_ETHNICITY_Zambal,MUNI_ETHNICITY_Other Local Ethnicity,MUNI_ETHNICITY_American/ English,MUNI_ETHNICITY_Other Foreign Ethnicity,MUNI_ETHNICITY_Not Stated
0,ChIJmSKgpdVR_zIRSOnO9uzoqeU,LAND BANK OF THE PHILIPPINES - WAO,PH153600000,PH153630000,PH153630042,7.637799000000001,124.7242156,POINT (124.7242156 7.637799000000001),1.076422163392647,322.353732909974,3836.238356446714,0,1,0,0,0,0,0,0.006204364323457529,0.0005213440391781298,0.0,0.0,0.006204364323457529,0.0005213440391781298,808.0,101.0,59.0,11.0,68.0,111.0,223.0,35.0,64.0,128.0,6.0,0.0,2.0,573.0,51.0,12.0,3.0,30.0,54.0,201.0,29.0,64.0,122.0,6.0,0.0,1.0,235.0,50.0,47.0,8.0,38.0,57.0,22.0,6.0,0.0,6.0,0.0,0.0,1.0,15630.0,907.0,479.0,291.0,533.0,1655.0,6051.0,396.0,874.0,4291.0,88.0,0.0,65.0,12265.0,487.0,103.0,158.0,266.0,682.0,5620.0,346.0,846.0,3637.0,87.0,0.0,33.0,3365.0,420.0,376.0,133.0,267.0,973.0,431.0,50.0,28.0,654.0,1.0,0.0,32.0,294673.0,53370.0,16168.0,4831.0,5526.0,23181.0,124674.0,12280.0,27873.0,19315.0,495.0,4.0,6956.0,214099.0,28098.0,3539.0,2602.0,3292.0,11431.0,113462.0,7395.0,27000.0,13460.0,480.0,4.0,3336.0,80574.0,25272.0,12629.0,2229.0,2234.0,11750.0,11212.0,4885.0,873.0,5855.0,15.0,0.0,3620.0,373.0,1.0,4.0,0.032883820963498914,1918.0,2497.0,2497.0,446.0,403.0,43.0,2497.0,1239.0,1258.0,633.0,672.0,363.0,687.0,142.0,331.0,324.0,190.0,335.0,78.0,302.0,348.0,173.0,352.0,64.0,40479.0,45862.0,45862.0,9037.0,8216.0,821.0,45862.0,23541.0,22321.0,11125.0,10675.0,8151.0,12863.0,3048.0,5454.0,5282.0,3916.0,6083.0,1586.0,5671.0,5393.0,4235.0,6780.0,1462.0,1898.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,28.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,155.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,1.0,0.0,917.0,0.0,0.0,4.0,0.0,0.0,0.0,23.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,12.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,623.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,87.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,40459.0,14.0,0.0,0.0,0.0,0.0,3.0,4.0,1.0,0.0,0.0,2.0,0.0,1.0,0.0,28.0,11.0,1.0,16.0,14.0,0.0,0.0,5.0,6.0,0.0,14.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,8.0,0.0,539.0,131.0,0.0,0.0,0.0,1.0,7.0,0.0,0.0,0.0,0.0,0.0,5513.0,2.0,0.0,1.0,0.0,0.0,5.0,7.0,3.0,0.0,6.0,2.0,0.0,8.0,4.0,7.0,0.0,10.0,16.0,5.0,29.0,19440.0,16.0,0.0,29.0,7.0,1.0,0.0,3791.0,7.0,0.0,12.0,0.0,6.0,0.0,3.0,305.0,0.0,0.0,0.0,0.0,6.0,0.0,51.0,0.0,0.0,0.0,0.0,0.0,3.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,53.0,1.0,0.0,0.0,0.0,0.0,66.0,0.0,0.0,1.0,1.0,8627.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,16.0,0.0,0.0,0.0,0.0,4.0,9.0,0.0,0.0,4.0,0.0,1360.0,0.0,0.0,0.0,2.0,0.0,2.0,22.0,0.0,0.0,0.0,0.0,33.0,8.0,0.0,0.0,0.0,0.0,13.0,0.0,5.0,116.0
